order_id,customer_id,order_date,status,shipping_city,channel,order_total,source_system,created_at,updated_at
ORD005462,CUS000845,2026-07-01T14:37:00+07:00,completed,Hue,mobile_app,15299000.00,ecommerce_api,2026-07-01T14:37:00+07:00,2026-07-01T15:27:00+07:00
ORD005463,CUS000825,2026-07-01T21:04:00+07:00,cancelled,Hanoi,mobile_app,11872000.00,ecommerce_api,2026-07-01T21:04:00+07:00,2026-07-01T22:49:00+07:00
ORD005464,CUS000778,2026-07-01T10:24:00+07:00,completed,Nha Trang,mobile_app,18960000.00,ecommerce_api,2026-07-01T10:24:00+07:00,2026-07-01T12:11:00+07:00
ORD005465,CUS000119,2026-07-01T10:55:00+07:00,completed,Quang Ninh,social,17823000.00,ecommerce_api,2026-07-01T10:55:00+07:00,2026-07-01T11:47:00+07:00
ORD005466,CUS000978,2026-07-01T21:05:00+07:00,completed,Ho Chi Minh City,social,4959000.00,ecommerce_api,2026-07-01T21:05:00+07:00,2026-07-01T23:05:00+07:00
ORD005467,CUS000107,2026-07-01T19:26:00+07:00,completed,Vinh,social,5823000.00,ecommerce_api,2026-07-01T19:26:00+07:00,2026-07-01T20:50:00+07:00
ORD005468,CUS000605,2026-07-01T08:01:00+07:00,shipped,Nha Trang,web,10970000.00,ecommerce_api,2026-07-01T08:01:00+07:00,2026-07-01T09:24:00+07:00
ORD005469,CUS000445,2026-07-01T14:42:00+07:00,cancelled,Can Tho,web,13884500.00,ecommerce_api,2026-07-01T14:42:00+07:00,2026-07-01T17:41:00+07:00
ORD005470,CUS000498,2026-07-01T18:19:00+07:00,confirmed,Can Tho,mobile_app,14242500.00,ecommerce_api,2026-07-01T18:19:00+07:00,2026-07-01T19:25:00+07:00
ORD005471,CUS000246,2026-07-01T15:43:00+07:00,shipped,Vinh,web,4920000.00,ecommerce_api,2026-07-01T15:43:00+07:00,2026-07-01T16:31:00+07:00
ORD005472,CUS000105,2026-07-01T08:12:00+07:00,confirmed,Vinh,mobile_app,4948000.00,ecommerce_api,2026-07-01T08:12:00+07:00,2026-07-01T11:06:00+07:00
ORD005473,CUS000255,2026-07-01T11:45:00+07:00,completed,Vinh,social,20444000.00,ecommerce_api,2026-07-01T11:45:00+07:00,2026-07-01T11:50:00+07:00
ORD005474,CUS000136,2026-07-01T11:03:00+07:00,pending,Quang Ninh,social,18168000.00,ecommerce_api,2026-07-01T11:03:00+07:00,2026-07-01T12:33:00+07:00
ORD005475,CUS000734,2026-07-01T17:44:00+07:00,confirmed,Hue,mobile_app,11202000.00,ecommerce_api,2026-07-01T17:44:00+07:00,2026-07-01T19:23:00+07:00
ORD005476,CUS000972,2026-07-01T15:17:00+07:00,confirmed,Hai Phong,web,8574000.00,ecommerce_api,2026-07-01T15:17:00+07:00,2026-07-01T16:06:00+07:00
ORD005477,CUS000774,2026-07-01T18:15:00+07:00,completed,Hue,social,3231000.00,ecommerce_api,2026-07-01T18:15:00+07:00,2026-07-01T19:22:00+07:00
ORD005478,CUS000436,2026-07-01T20:36:00+07:00,completed,Vinh,mobile_app,1920000.00,ecommerce_api,2026-07-01T20:36:00+07:00,2026-07-01T22:32:00+07:00
ORD005479,CUS000696,2026-07-01T10:42:00+07:00,completed,Da Nang,mobile_app,16112500.00,ecommerce_api,2026-07-01T10:42:00+07:00,2026-07-01T12:37:00+07:00
ORD005480,CUS000914,2026-07-01T21:54:00+07:00,shipped,Ho Chi Minh City,mobile_app,3731000.00,ecommerce_api,2026-07-01T21:54:00+07:00,2026-07-01T22:26:00+07:00
ORD005481,CUS000467,2026-07-01T20:52:00+07:00,completed,Hai Phong,mobile_app,13236000.00,ecommerce_api,2026-07-01T20:52:00+07:00,2026-07-01T22:10:00+07:00
ORD005482,CUS001021,2026-07-01T09:59:00+07:00,completed,Nha Trang,mobile_app,14812500.00,ecommerce_api,2026-07-01T09:59:00+07:00,2026-07-01T12:30:00+07:00
ORD005483,CUS000710,2026-07-01T15:13:00+07:00,shipped,Hai Phong,web,3270000.00,ecommerce_api,2026-07-01T15:13:00+07:00,2026-07-01T17:16:00+07:00
ORD005484,CUS000169,2026-07-01T19:07:00+07:00,shipped,Da Nang,social,25687000.00,ecommerce_api,2026-07-01T19:07:00+07:00,2026-07-01T21:19:00+07:00
ORD005485,CUS000005,2026-07-01T10:38:00+07:00,completed,Hai Phong,web,5685000.00,ecommerce_api,2026-07-01T10:38:00+07:00,2026-07-01T12:28:00+07:00
ORD005486,CUS000196,2026-07-01T11:35:00+07:00,confirmed,Hue,web,16298000.00,ecommerce_api,2026-07-01T11:35:00+07:00,2026-07-01T12:21:00+07:00
ORD005487,CUS000137,2026-07-01T22:50:00+07:00,pending,Hanoi,mobile_app,230000.00,ecommerce_api,2026-07-01T22:50:00+07:00,2026-07-02T00:16:00+07:00
ORD005488,CUS000548,2026-07-01T18:00:00+07:00,pending,Hue,web,12672000.00,ecommerce_api,2026-07-01T18:00:00+07:00,2026-07-01T20:01:00+07:00
ORD005489,CUS000103,2026-07-01T13:09:00+07:00,completed,Da Nang,web,11220500.00,ecommerce_api,2026-07-01T13:09:00+07:00,2026-07-01T15:46:00+07:00
ORD005490,CUS000942,2026-07-01T13:01:00+07:00,completed,Nha Trang,social,4140000.00,ecommerce_api,2026-07-01T13:01:00+07:00,2026-07-01T14:54:00+07:00
ORD005491,CUS000755,2026-07-01T15:37:00+07:00,completed,Can Tho,web,4710000.00,ecommerce_api,2026-07-01T15:37:00+07:00,2026-07-01T16:22:00+07:00
ORD005492,CUS000958,2026-07-01T08:43:00+07:00,shipped,Ho Chi Minh City,web,1090000.00,ecommerce_api,2026-07-01T08:43:00+07:00,2026-07-01T10:25:00+07:00
ORD005493,CUS000636,2026-07-01T08:13:00+07:00,completed,Hanoi,mobile_app,2130000.00,ecommerce_api,2026-07-01T08:13:00+07:00,2026-07-01T10:18:00+07:00
ORD005494,CUS001031,2026-07-01T22:04:00+07:00,completed,Can Tho,web,3555000.00,ecommerce_api,2026-07-01T22:04:00+07:00,2026-07-02T00:28:00+07:00
ORD005495,CUS000772,2026-07-01T17:57:00+07:00,completed,Vinh,web,11282500.00,ecommerce_api,2026-07-01T17:57:00+07:00,2026-07-01T20:12:00+07:00
ORD005496,CUS000608,2026-07-01T09:04:00+07:00,completed,Hai Phong,web,17757500.00,ecommerce_api,2026-07-01T09:04:00+07:00,2026-07-01T09:13:00+07:00
ORD005497,CUS000207,2026-07-01T18:09:00+07:00,confirmed,Ho Chi Minh City,social,23615000.00,ecommerce_api,2026-07-01T18:09:00+07:00,2026-07-01T21:00:00+07:00
ORD005498,CUS000577,2026-07-01T20:20:00+07:00,confirmed,Vinh,mobile_app,25097000.00,ecommerce_api,2026-07-01T20:20:00+07:00,2026-07-01T22:27:00+07:00
ORD005499,CUS000251,2026-07-01T20:17:00+07:00,shipped,Da Nang,web,10474000.00,ecommerce_api,2026-07-01T20:17:00+07:00,2026-07-01T22:23:00+07:00
ORD005500,CUS000106,2026-07-01T21:30:00+07:00,shipped,Hue,web,13704500.00,ecommerce_api,2026-07-01T21:30:00+07:00,2026-07-02T00:03:00+07:00
ORD005501,CUS000433,2026-07-01T21:27:00+07:00,completed,Nha Trang,social,9081000.00,ecommerce_api,2026-07-01T21:27:00+07:00,2026-07-02T00:27:00+07:00
ORD005502,CUS000651,2026-07-01T13:06:00+07:00,completed,Hanoi,web,4914000.00,ecommerce_api,2026-07-01T13:06:00+07:00,2026-07-01T15:45:00+07:00
ORD005503,CUS000995,2026-07-01T16:33:00+07:00,completed,Vinh,social,7118500.00,ecommerce_api,2026-07-01T16:33:00+07:00,2026-07-01T17:56:00+07:00
ORD005504,CUS000599,2026-07-01T20:24:00+07:00,completed,Can Tho,mobile_app,11746000.00,ecommerce_api,2026-07-01T20:24:00+07:00,2026-07-01T23:05:00+07:00
ORD005505,CUS000658,2026-07-01T11:17:00+07:00,shipped,Vinh,mobile_app,14795500.00,ecommerce_api,2026-07-01T11:17:00+07:00,2026-07-01T13:47:00+07:00
ORD005506,CUS000218,2026-07-01T12:46:00+07:00,completed,Da Nang,mobile_app,9740000.00,ecommerce_api,2026-07-01T12:46:00+07:00,2026-07-01T12:58:00+07:00
ORD005507,CUS001047,2026-07-01T19:54:00+07:00,completed,Hanoi,web,20310000.00,ecommerce_api,2026-07-01T19:54:00+07:00,2026-07-01T22:40:00+07:00
ORD005508,CUS000899,2026-07-01T09:09:00+07:00,completed,Hue,social,6467000.00,ecommerce_api,2026-07-01T09:09:00+07:00,2026-07-01T10:11:00+07:00
ORD005509,CUS000475,2026-07-01T09:51:00+07:00,cancelled,Ho Chi Minh City,social,8176500.00,ecommerce_api,2026-07-01T09:51:00+07:00,2026-07-01T10:31:00+07:00
ORD005510,CUS000364,2026-07-01T08:12:00+07:00,confirmed,Hai Phong,social,2760000.00,ecommerce_api,2026-07-01T08:12:00+07:00,2026-07-01T10:41:00+07:00
ORD005511,CUS000858,2026-07-01T22:29:00+07:00,confirmed,Bac Ninh,mobile_app,3771000.00,ecommerce_api,2026-07-01T22:29:00+07:00,2026-07-02T01:12:00+07:00
ORD005512,CUS000559,2026-07-01T11:28:00+07:00,confirmed,Nha Trang,web,26013000.00,ecommerce_api,2026-07-01T11:28:00+07:00,2026-07-01T11:34:00+07:00
ORD005513,CUS000880,2026-07-01T15:29:00+07:00,completed,Hue,mobile_app,11250000.00,ecommerce_api,2026-07-01T15:29:00+07:00,2026-07-01T15:35:00+07:00
ORD005514,CUS000633,2026-07-01T15:11:00+07:00,pending,Quang Ninh,web,8626500.00,ecommerce_api,2026-07-01T15:11:00+07:00,2026-07-01T17:51:00+07:00
ORD005515,CUS000740,2026-07-01T11:34:00+07:00,completed,Bac Ninh,web,6380000.00,ecommerce_api,2026-07-01T11:34:00+07:00,2026-07-01T11:46:00+07:00
ORD005516,CUS000253,2026-07-01T22:44:00+07:00,completed,Nha Trang,web,13922000.00,ecommerce_api,2026-07-01T22:44:00+07:00,2026-07-01T23:01:00+07:00
ORD005517,CUS000327,2026-07-01T20:20:00+07:00,completed,Hue,social,4835000.00,ecommerce_api,2026-07-01T20:20:00+07:00,2026-07-01T22:37:00+07:00
ORD005518,CUS000765,2026-07-01T09:34:00+07:00,completed,Da Nang,web,10041500.00,ecommerce_api,2026-07-01T09:34:00+07:00,2026-07-01T11:49:00+07:00
ORD005519,CUS000396,2026-07-01T08:53:00+07:00,confirmed,Quang Ninh,web,12632000.00,ecommerce_api,2026-07-01T08:53:00+07:00,2026-07-01T09:28:00+07:00
ORD005520,CUS000008,2026-07-01T22:48:00+07:00,shipped,Hue,web,10660000.00,ecommerce_api,2026-07-01T22:48:00+07:00,2026-07-01T23:56:00+07:00
ORD005521,CUS000144,2026-07-01T20:13:00+07:00,completed,Da Nang,social,12500000.00,ecommerce_api,2026-07-01T20:13:00+07:00,2026-07-01T21:54:00+07:00
ORD005522,CUS000143,2026-07-01T22:06:00+07:00,pending,Da Nang,social,9685000.00,ecommerce_api,2026-07-01T22:06:00+07:00,2026-07-02T00:10:00+07:00
ORD005523,CUS001015,2026-07-01T10:43:00+07:00,shipped,Can Tho,web,6246000.00,ecommerce_api,2026-07-01T10:43:00+07:00,2026-07-01T13:19:00+07:00
ORD005524,CUS000678,2026-07-01T17:59:00+07:00,confirmed,Bac Ninh,web,7620000.00,ecommerce_api,2026-07-01T17:59:00+07:00,2026-07-01T20:54:00+07:00
ORD005525,CUS000719,2026-07-01T08:58:00+07:00,completed,Hue,mobile_app,570000.00,ecommerce_api,2026-07-01T08:58:00+07:00,2026-07-01T11:08:00+07:00
ORD005526,CUS000795,2026-07-01T20:29:00+07:00,completed,Da Nang,social,5750000.00,ecommerce_api,2026-07-01T20:29:00+07:00,2026-07-01T22:25:00+07:00
ORD005527,CUS000160,2026-07-01T15:16:00+07:00,shipped,Hai Phong,social,16870000.00,ecommerce_api,2026-07-01T15:16:00+07:00,2026-07-01T17:33:00+07:00
ORD005528,CUS000742,2026-07-01T13:48:00+07:00,completed,Hai Phong,web,15346500.00,ecommerce_api,2026-07-01T13:48:00+07:00,2026-07-01T16:12:00+07:00
ORD005529,CUS000852,2026-07-01T18:01:00+07:00,confirmed,Ho Chi Minh City,mobile_app,14457000.00,ecommerce_api,2026-07-01T18:01:00+07:00,2026-07-01T20:52:00+07:00
ORD005530,CUS000866,2026-07-01T18:47:00+07:00,completed,Ho Chi Minh City,mobile_app,19703000.00,ecommerce_api,2026-07-01T18:47:00+07:00,2026-07-01T21:12:00+07:00
ORD005531,CUS000486,2026-07-01T09:57:00+07:00,cancelled,Da Nang,social,20230000.00,ecommerce_api,2026-07-01T09:57:00+07:00,2026-07-01T12:49:00+07:00
ORD005532,CUS000240,2026-07-01T22:24:00+07:00,completed,Hue,web,8469000.00,ecommerce_api,2026-07-01T22:24:00+07:00,2026-07-01T22:40:00+07:00
ORD005533,CUS000837,2026-07-01T21:16:00+07:00,completed,Nha Trang,mobile_app,5560000.00,ecommerce_api,2026-07-01T21:16:00+07:00,2026-07-01T21:50:00+07:00
ORD005534,CUS000419,2026-07-01T11:07:00+07:00,completed,Ho Chi Minh City,mobile_app,18623000.00,ecommerce_api,2026-07-01T11:07:00+07:00,2026-07-01T11:54:00+07:00
ORD005535,CUS000228,2026-07-01T16:39:00+07:00,completed,Vinh,web,8407000.00,ecommerce_api,2026-07-01T16:39:00+07:00,2026-07-01T17:22:00+07:00
ORD005536,CUS000658,2026-07-01T10:57:00+07:00,completed,Bac Ninh,web,6680000.00,ecommerce_api,2026-07-01T10:57:00+07:00,2026-07-01T11:43:00+07:00
ORD005537,CUS000764,2026-07-01T19:27:00+07:00,completed,Hanoi,social,14827000.00,ecommerce_api,2026-07-01T19:27:00+07:00,2026-07-01T21:07:00+07:00
ORD005538,CUS000505,2026-07-01T21:20:00+07:00,pending,Vinh,social,16490000.00,ecommerce_api,2026-07-01T21:20:00+07:00,2026-07-02T00:18:00+07:00
ORD005539,CUS000264,2026-07-01T15:52:00+07:00,confirmed,Nha Trang,social,446500.00,ecommerce_api,2026-07-01T15:52:00+07:00,2026-07-01T17:34:00+07:00
ORD005540,CUS001009,2026-07-01T14:14:00+07:00,completed,Can Tho,social,9990000.00,ecommerce_api,2026-07-01T14:14:00+07:00,2026-07-01T15:31:00+07:00
ORD005541,CUS001032,2026-07-01T20:37:00+07:00,completed,Da Nang,mobile_app,17421000.00,ecommerce_api,2026-07-01T20:37:00+07:00,2026-07-01T21:53:00+07:00
ORD005542,CUS000654,2026-07-01T13:17:00+07:00,completed,Ho Chi Minh City,mobile_app,7957000.00,ecommerce_api,2026-07-01T13:17:00+07:00,2026-07-01T16:01:00+07:00
ORD005543,CUS000845,2026-07-01T14:43:00+07:00,completed,Vinh,mobile_app,25764000.00,ecommerce_api,2026-07-01T14:43:00+07:00,2026-07-01T16:08:00+07:00
ORD005544,CUS000841,2026-07-01T08:38:00+07:00,completed,Hanoi,web,12400000.00,ecommerce_api,2026-07-01T08:38:00+07:00,2026-07-01T11:33:00+07:00
ORD005545,CUS000992,2026-07-01T10:05:00+07:00,completed,Quang Ninh,social,14005000.00,ecommerce_api,2026-07-01T10:05:00+07:00,2026-07-01T10:53:00+07:00
ORD005546,CUS000410,2026-07-01T10:54:00+07:00,shipped,Hue,mobile_app,20544000.00,ecommerce_api,2026-07-01T10:54:00+07:00,2026-07-01T11:43:00+07:00
ORD005547,CUS000877,2026-07-01T17:59:00+07:00,completed,Hanoi,mobile_app,4788000.00,ecommerce_api,2026-07-01T17:59:00+07:00,2026-07-01T19:50:00+07:00
ORD005548,CUS000269,2026-07-01T19:18:00+07:00,confirmed,Hanoi,mobile_app,12375000.00,ecommerce_api,2026-07-01T19:18:00+07:00,2026-07-01T20:12:00+07:00
ORD005549,CUS000327,2026-07-01T18:44:00+07:00,completed,Nha Trang,web,5006500.00,ecommerce_api,2026-07-01T18:44:00+07:00,2026-07-01T18:46:00+07:00
ORD005550,CUS001010,2026-07-01T14:15:00+07:00,confirmed,Ho Chi Minh City,web,12754000.00,ecommerce_api,2026-07-01T14:15:00+07:00,2026-07-01T14:45:00+07:00
ORD005551,CUS000632,2026-07-01T17:46:00+07:00,completed,Hanoi,web,11565000.00,ecommerce_api,2026-07-01T17:46:00+07:00,2026-07-01T20:16:00+07:00
ORD005552,CUS000391,2026-07-01T19:26:00+07:00,cancelled,Hanoi,web,16036000.00,ecommerce_api,2026-07-01T19:26:00+07:00,2026-07-01T22:18:00+07:00
ORD005553,CUS000475,2026-07-01T12:57:00+07:00,confirmed,Hanoi,social,9062000.00,ecommerce_api,2026-07-01T12:57:00+07:00,2026-07-01T14:22:00+07:00
ORD005554,CUS000403,2026-07-01T14:57:00+07:00,completed,Vinh,social,18372000.00,ecommerce_api,2026-07-01T14:57:00+07:00,2026-07-01T16:47:00+07:00
ORD005555,CUS000333,2026-07-01T10:17:00+07:00,completed,Hue,mobile_app,23225000.00,ecommerce_api,2026-07-01T10:17:00+07:00,2026-07-01T10:46:00+07:00
ORD005556,CUS000977,2026-07-01T13:28:00+07:00,shipped,Quang Ninh,web,6420500.00,ecommerce_api,2026-07-01T13:28:00+07:00,2026-07-01T16:13:00+07:00
ORD005557,CUS000758,2026-07-01T17:40:00+07:00,completed,Bac Ninh,mobile_app,20820000.00,ecommerce_api,2026-07-01T17:40:00+07:00,2026-07-01T18:05:00+07:00
ORD005558,CUS000776,2026-07-01T19:46:00+07:00,cancelled,Hanoi,web,21688000.00,ecommerce_api,2026-07-01T19:46:00+07:00,2026-07-01T21:18:00+07:00
ORD005559,CUS000724,2026-07-01T11:58:00+07:00,completed,Vinh,web,15749000.00,ecommerce_api,2026-07-01T11:58:00+07:00,2026-07-01T13:50:00+07:00
ORD005560,CUS000147,2026-07-01T20:02:00+07:00,confirmed,Quang Ninh,social,16208000.00,ecommerce_api,2026-07-01T20:02:00+07:00,2026-07-01T21:54:00+07:00
ORD005561,CUS000098,2026-07-01T12:34:00+07:00,completed,Ho Chi Minh City,social,19284500.00,ecommerce_api,2026-07-01T12:34:00+07:00,2026-07-01T14:46:00+07:00
ORD005562,CUS000873,2026-07-01T19:57:00+07:00,completed,Quang Ninh,web,11423000.00,ecommerce_api,2026-07-01T19:57:00+07:00,2026-07-01T22:19:00+07:00
ORD005563,CUS000240,2026-07-01T22:07:00+07:00,pending,Ho Chi Minh City,web,9310000.00,ecommerce_api,2026-07-01T22:07:00+07:00,2026-07-01T23:32:00+07:00
ORD005564,CUS000441,2026-07-01T10:13:00+07:00,completed,Hanoi,social,21875000.00,ecommerce_api,2026-07-01T10:13:00+07:00,2026-07-01T12:53:00+07:00
ORD005565,CUS000408,2026-07-01T20:22:00+07:00,shipped,Ho Chi Minh City,web,10504000.00,ecommerce_api,2026-07-01T20:22:00+07:00,2026-07-01T20:46:00+07:00
ORD005566,CUS000048,2026-07-01T10:24:00+07:00,confirmed,Nha Trang,web,25109500.00,ecommerce_api,2026-07-01T10:24:00+07:00,2026-07-01T11:56:00+07:00
ORD005567,CUS000079,2026-07-01T16:39:00+07:00,cancelled,Ho Chi Minh City,mobile_app,22311000.00,ecommerce_api,2026-07-01T16:39:00+07:00,2026-07-01T19:11:00+07:00
ORD005568,CUS000916,2026-07-01T21:48:00+07:00,completed,Can Tho,web,12677000.00,ecommerce_api,2026-07-01T21:48:00+07:00,2026-07-01T23:25:00+07:00
ORD005569,CUS000388,2026-07-01T17:46:00+07:00,shipped,Can Tho,web,26214000.00,ecommerce_api,2026-07-01T17:46:00+07:00,2026-07-01T20:01:00+07:00
ORD005570,CUS000232,2026-07-01T08:29:00+07:00,cancelled,Hanoi,web,1368000.00,ecommerce_api,2026-07-01T08:29:00+07:00,2026-07-01T10:29:00+07:00
ORD005571,CUS000451,2026-07-01T11:41:00+07:00,confirmed,Can Tho,web,1150000.00,ecommerce_api,2026-07-01T11:41:00+07:00,2026-07-01T12:48:00+07:00
ORD005572,CUS001013,2026-07-01T13:16:00+07:00,completed,Hanoi,web,14145000.00,ecommerce_api,2026-07-01T13:16:00+07:00,2026-07-01T15:34:00+07:00
ORD005573,CUS000319,2026-07-01T16:02:00+07:00,completed,Hai Phong,social,8246000.00,ecommerce_api,2026-07-01T16:02:00+07:00,2026-07-01T16:11:00+07:00
ORD005574,CUS000735,2026-07-01T12:38:00+07:00,shipped,Da Nang,web,23773000.00,ecommerce_api,2026-07-01T12:38:00+07:00,2026-07-01T13:20:00+07:00
ORD005575,CUS000541,2026-07-01T13:56:00+07:00,shipped,Hue,social,13400500.00,ecommerce_api,2026-07-01T13:56:00+07:00,2026-07-01T15:17:00+07:00
ORD005576,CUS000967,2026-07-01T14:31:00+07:00,confirmed,Ho Chi Minh City,web,8845000.00,ecommerce_api,2026-07-01T14:31:00+07:00,2026-07-01T15:34:00+07:00
ORD005577,CUS000077,2026-07-01T13:40:00+07:00,completed,Da Nang,mobile_app,6925000.00,ecommerce_api,2026-07-01T13:40:00+07:00,2026-07-01T14:18:00+07:00
ORD005578,CUS000662,2026-07-01T17:37:00+07:00,completed,Hue,web,16736500.00,ecommerce_api,2026-07-01T17:37:00+07:00,2026-07-01T20:26:00+07:00
ORD005579,CUS000895,2026-07-01T08:50:00+07:00,completed,Bac Ninh,mobile_app,15157500.00,ecommerce_api,2026-07-01T08:50:00+07:00,2026-07-01T10:51:00+07:00
ORD005580,CUS000354,2026-07-01T11:05:00+07:00,completed,Hai Phong,mobile_app,25890000.00,ecommerce_api,2026-07-01T11:05:00+07:00,2026-07-01T13:28:00+07:00
ORD005581,CUS000275,2026-07-01T17:18:00+07:00,shipped,Vinh,mobile_app,7501500.00,ecommerce_api,2026-07-01T17:18:00+07:00,2026-07-01T17:27:00+07:00
ORD005582,CUS000363,2026-07-01T17:20:00+07:00,shipped,Hue,mobile_app,5868500.00,ecommerce_api,2026-07-01T17:20:00+07:00,2026-07-01T17:59:00+07:00
ORD005583,CUS000399,2026-07-01T21:22:00+07:00,shipped,Hue,social,8194000.00,ecommerce_api,2026-07-01T21:22:00+07:00,2026-07-01T21:58:00+07:00
ORD005584,CUS000818,2026-07-01T14:08:00+07:00,shipped,Hue,social,12720000.00,ecommerce_api,2026-07-01T14:08:00+07:00,2026-07-01T15:07:00+07:00
ORD005585,CUS000861,2026-07-01T14:00:00+07:00,completed,Hanoi,web,700000.00,ecommerce_api,2026-07-01T14:00:00+07:00,2026-07-01T14:45:00+07:00
ORD005586,CUS000096,2026-07-01T08:22:00+07:00,completed,Da Nang,social,9060000.00,ecommerce_api,2026-07-01T08:22:00+07:00,2026-07-01T10:38:00+07:00
ORD005587,CUS000010,2026-07-01T19:37:00+07:00,confirmed,Bac Ninh,mobile_app,4740000.00,ecommerce_api,2026-07-01T19:37:00+07:00,2026-07-01T22:32:00+07:00
ORD005588,CUS000072,2026-07-01T21:09:00+07:00,cancelled,Ho Chi Minh City,mobile_app,2112000.00,ecommerce_api,2026-07-01T21:09:00+07:00,2026-07-01T22:53:00+07:00
ORD005589,CUS000709,2026-07-01T21:05:00+07:00,completed,Quang Ninh,web,15080000.00,ecommerce_api,2026-07-01T21:05:00+07:00,2026-07-01T23:34:00+07:00
ORD005590,CUS000078,2026-07-01T14:46:00+07:00,completed,Vinh,mobile_app,21510000.00,ecommerce_api,2026-07-01T14:46:00+07:00,2026-07-01T16:11:00+07:00
ORD005591,CUS000129,2026-07-01T18:45:00+07:00,completed,Can Tho,web,14916000.00,ecommerce_api,2026-07-01T18:45:00+07:00,2026-07-01T20:58:00+07:00
ORD005592,CUS000465,2026-07-01T11:38:00+07:00,shipped,Ho Chi Minh City,web,4940000.00,ecommerce_api,2026-07-01T11:38:00+07:00,2026-07-01T12:43:00+07:00
ORD005593,CUS000470,2026-07-01T14:22:00+07:00,shipped,Can Tho,social,13179000.00,ecommerce_api,2026-07-01T14:22:00+07:00,2026-07-01T15:17:00+07:00
ORD005594,CUS000418,2026-07-01T18:33:00+07:00,completed,Ho Chi Minh City,social,17523000.00,ecommerce_api,2026-07-01T18:33:00+07:00,2026-07-01T20:18:00+07:00
ORD005595,CUS000239,2026-07-01T15:19:00+07:00,completed,Quang Ninh,social,5760000.00,ecommerce_api,2026-07-01T15:19:00+07:00,2026-07-01T18:17:00+07:00
ORD005596,CUS000220,2026-07-01T14:01:00+07:00,completed,Nha Trang,mobile_app,6676000.00,ecommerce_api,2026-07-01T14:01:00+07:00,2026-07-01T16:39:00+07:00
ORD005597,CUS000340,2026-07-01T11:04:00+07:00,cancelled,Da Nang,web,8252000.00,ecommerce_api,2026-07-01T11:04:00+07:00,2026-07-01T13:46:00+07:00
ORD005598,CUS000730,2026-07-01T17:44:00+07:00,cancelled,Ho Chi Minh City,web,6740000.00,ecommerce_api,2026-07-01T17:44:00+07:00,2026-07-01T20:41:00+07:00
ORD005599,CUS000109,2026-07-01T16:46:00+07:00,completed,Hue,mobile_app,11961000.00,ecommerce_api,2026-07-01T16:46:00+07:00,2026-07-01T16:52:00+07:00
ORD005600,CUS000654,2026-07-01T18:55:00+07:00,confirmed,Nha Trang,mobile_app,14630000.00,ecommerce_api,2026-07-01T18:55:00+07:00,2026-07-01T20:27:00+07:00
