payment_id,order_id,payment_date,payment_method,payment_status,amount,source_system,created_at,updated_at
PAY003601,ORD003987,2026-04-30T21:19:00+07:00,card,failed,16790000.00,seed,2026-04-30T21:19:00+07:00,2026-04-30T21:19:00+07:00
PAY003602,ORD003988,2026-05-30T20:59:00+07:00,card,success,8765000.00,seed,2026-05-30T20:59:00+07:00,2026-05-30T20:59:00+07:00
PAY003603,ORD003989,2026-04-30T12:46:00+07:00,cash,success,3931000.00,seed,2026-04-30T12:46:00+07:00,2026-04-30T12:46:00+07:00
PAY003604,ORD003991,2026-02-25T16:28:00+07:00,cash,pending,14609000.00,seed,2026-02-25T16:28:00+07:00,2026-02-25T16:28:00+07:00
PAY003605,ORD003992,2026-01-08T04:10:00+07:00,cash,success,7323500.00,seed,2026-01-08T04:10:00+07:00,2026-01-08T04:10:00+07:00
PAY003606,ORD003993,2026-05-05T15:40:00+07:00,cash,success,24074500.00,seed,2026-05-05T15:40:00+07:00,2026-05-05T15:40:00+07:00
PAY003607,ORD003994,2026-03-28T00:45:00+07:00,e_wallet,success,1035500.00,seed,2026-03-28T00:45:00+07:00,2026-03-28T00:45:00+07:00
PAY003608,ORD003995,2026-05-13T23:35:00+07:00,cash,success,20089000.00,seed,2026-05-13T23:35:00+07:00,2026-05-13T23:35:00+07:00
PAY003609,ORD003997,2026-05-13T19:10:00+07:00,card,success,13734000.00,seed,2026-05-13T19:10:00+07:00,2026-05-13T19:10:00+07:00
PAY003610,ORD003998,2026-03-18T19:09:00+07:00,card,success,17686500.00,seed,2026-03-18T19:09:00+07:00,2026-03-18T19:09:00+07:00
PAY003611,ORD003999,2026-03-04T23:45:00+07:00,cash,success,6162500.00,seed,2026-03-04T23:45:00+07:00,2026-03-04T23:45:00+07:00
PAY003612,ORD004000,2026-04-03T17:49:00+07:00,card,success,21538000.00,seed,2026-04-03T17:49:00+07:00,2026-04-03T17:49:00+07:00
PAY003613,ORD004001,2026-04-19T19:29:00+07:00,bank_transfer,success,19722500.00,seed,2026-04-19T19:29:00+07:00,2026-04-19T19:29:00+07:00
PAY003614,ORD004002,2026-06-24T19:30:00+07:00,e_wallet,success,769500.00,seed,2026-06-24T19:30:00+07:00,2026-06-24T19:30:00+07:00
PAY003615,ORD004003,2026-03-25T21:58:00+07:00,e_wallet,success,2250000.00,seed,2026-03-25T21:58:00+07:00,2026-03-25T21:58:00+07:00
PAY003616,ORD004004,2026-05-01T19:07:00+07:00,bank_transfer,success,14841000.00,seed,2026-05-01T19:07:00+07:00,2026-05-01T19:07:00+07:00
PAY003617,ORD004005,2026-02-07T13:07:00+07:00,e_wallet,success,5940000.00,seed,2026-02-07T13:07:00+07:00,2026-02-07T13:07:00+07:00
PAY003618,ORD004006,2026-01-25T22:22:00+07:00,e_wallet,success,9322000.00,seed,2026-01-25T22:22:00+07:00,2026-01-25T22:22:00+07:00
PAY003619,ORD004008,2026-06-18T14:26:00+07:00,bank_transfer,success,6813000.00,seed,2026-06-18T14:26:00+07:00,2026-06-18T14:26:00+07:00
PAY003620,ORD004009,2026-04-06T09:37:00+07:00,card,success,3277500.00,seed,2026-04-06T09:37:00+07:00,2026-04-06T09:37:00+07:00
PAY003621,ORD004010,2026-05-29T03:52:00+07:00,bank_transfer,failed,10800000.00,seed,2026-05-29T03:52:00+07:00,2026-05-29T03:52:00+07:00
PAY003622,ORD004011,2026-01-11T09:38:00+07:00,card,success,7710000.00,seed,2026-01-11T09:38:00+07:00,2026-01-11T09:38:00+07:00
PAY003623,ORD004012,2026-03-15T19:17:00+07:00,bank_transfer,success,22039000.00,seed,2026-03-15T19:17:00+07:00,2026-03-15T19:17:00+07:00
PAY003624,ORD004013,2026-02-21T19:14:00+07:00,card,success,9902000.00,seed,2026-02-21T19:14:00+07:00,2026-02-21T19:14:00+07:00
PAY003625,ORD004014,2026-02-12T21:07:00+07:00,e_wallet,success,7502500.00,seed,2026-02-12T21:07:00+07:00,2026-02-12T21:07:00+07:00
PAY003626,ORD004015,2026-06-09T11:56:00+07:00,e_wallet,success,23552000.00,seed,2026-06-09T11:56:00+07:00,2026-06-09T11:56:00+07:00
PAY003627,ORD004016,2026-06-29T22:00:00+07:00,cash,success,7680000.00,seed,2026-06-29T22:00:00+07:00,2026-06-29T22:00:00+07:00
PAY003628,ORD004017,2026-03-27T02:57:00+07:00,e_wallet,success,19630000.00,seed,2026-03-27T02:57:00+07:00,2026-03-27T02:57:00+07:00
PAY003629,ORD004018,2026-05-02T01:40:00+07:00,card,success,3820000.00,seed,2026-05-02T01:40:00+07:00,2026-05-02T01:40:00+07:00
PAY003630,ORD004019,2026-03-22T23:28:00+07:00,card,success,30008000.00,seed,2026-03-22T23:28:00+07:00,2026-03-22T23:28:00+07:00
PAY003631,ORD004020,2026-03-24T22:34:00+07:00,e_wallet,success,11876000.00,seed,2026-03-24T22:34:00+07:00,2026-03-24T22:34:00+07:00
PAY003632,ORD004023,2026-03-24T09:03:00+07:00,card,success,11125000.00,seed,2026-03-24T09:03:00+07:00,2026-03-24T09:03:00+07:00
PAY003633,ORD004024,2026-03-03T18:32:00+07:00,cash,success,34019000.00,seed,2026-03-03T18:32:00+07:00,2026-03-03T18:32:00+07:00
PAY003634,ORD004025,2026-06-05T00:35:00+07:00,card,failed,10564000.00,seed,2026-06-05T00:35:00+07:00,2026-06-05T00:35:00+07:00
PAY003635,ORD004026,2026-02-06T13:00:00+07:00,e_wallet,success,9220500.00,seed,2026-02-06T13:00:00+07:00,2026-02-06T13:00:00+07:00
PAY003636,ORD004027,2026-05-20T18:05:00+07:00,cash,success,10446500.00,seed,2026-05-20T18:05:00+07:00,2026-05-20T18:05:00+07:00
PAY003637,ORD004028,2026-06-09T01:41:00+07:00,card,success,8398000.00,seed,2026-06-09T01:41:00+07:00,2026-06-09T01:41:00+07:00
PAY003638,ORD004029,2026-01-07T18:38:00+07:00,cash,success,25140000.00,seed,2026-01-07T18:38:00+07:00,2026-01-07T18:38:00+07:00
PAY003639,ORD004030,2026-06-10T23:08:00+07:00,bank_transfer,failed,6470000.00,seed,2026-06-10T23:08:00+07:00,2026-06-10T23:08:00+07:00
PAY003640,ORD004031,2026-06-21T14:31:00+07:00,bank_transfer,refunded,18523000.00,seed,2026-06-21T14:31:00+07:00,2026-06-21T14:31:00+07:00
PAY003641,ORD004032,2026-02-21T00:57:00+07:00,cash,success,7189000.00,seed,2026-02-21T00:57:00+07:00,2026-02-21T00:57:00+07:00
PAY003642,ORD004033,2026-02-23T18:21:00+07:00,card,success,6961000.00,seed,2026-02-23T18:21:00+07:00,2026-02-23T18:21:00+07:00
PAY003643,ORD004034,2026-05-18T18:33:00+07:00,bank_transfer,success,17948000.00,seed,2026-05-18T18:33:00+07:00,2026-05-18T18:33:00+07:00
PAY003644,ORD004035,2026-03-25T20:24:00+07:00,cash,success,6547500.00,seed,2026-03-25T20:24:00+07:00,2026-03-25T20:24:00+07:00
PAY003645,ORD004036,2026-03-26T19:10:00+07:00,bank_transfer,success,6204000.00,seed,2026-03-26T19:10:00+07:00,2026-03-26T19:10:00+07:00
PAY003646,ORD004037,2026-04-07T18:02:00+07:00,card,success,3663000.00,seed,2026-04-07T18:02:00+07:00,2026-04-07T18:02:00+07:00
PAY003647,ORD004038,2026-04-11T22:39:00+07:00,card,success,18829000.00,seed,2026-04-11T22:39:00+07:00,2026-04-11T22:39:00+07:00
PAY003648,ORD004039,2026-02-12T17:13:00+07:00,bank_transfer,failed,9891000.00,seed,2026-02-12T17:13:00+07:00,2026-02-12T17:13:00+07:00
PAY003649,ORD004040,2026-01-18T21:33:00+07:00,bank_transfer,success,12800000.00,seed,2026-01-18T21:33:00+07:00,2026-01-18T21:33:00+07:00
PAY003650,ORD004041,2026-03-30T00:45:00+07:00,card,success,14869500.00,seed,2026-03-30T00:45:00+07:00,2026-03-30T00:45:00+07:00
PAY003651,ORD004042,2026-06-13T22:48:00+07:00,card,success,22122500.00,seed,2026-06-13T22:48:00+07:00,2026-06-13T22:48:00+07:00
PAY003652,ORD004043,2026-04-26T04:01:00+07:00,card,success,8779000.00,seed,2026-04-26T04:01:00+07:00,2026-04-26T04:01:00+07:00
PAY003653,ORD004044,2026-01-23T13:58:00+07:00,bank_transfer,success,6192000.00,seed,2026-01-23T13:58:00+07:00,2026-01-23T13:58:00+07:00
PAY003654,ORD004045,2026-01-25T20:34:00+07:00,card,success,6820000.00,seed,2026-01-25T20:34:00+07:00,2026-01-25T20:34:00+07:00
PAY003655,ORD004046,2026-06-29T22:48:00+07:00,e_wallet,success,21370000.00,seed,2026-06-29T22:48:00+07:00,2026-06-29T22:48:00+07:00
PAY003656,ORD004047,2026-06-15T02:05:00+07:00,e_wallet,success,10134000.00,seed,2026-06-15T02:05:00+07:00,2026-06-15T02:05:00+07:00
PAY003657,ORD004048,2026-02-06T15:41:00+07:00,e_wallet,pending,9425500.00,seed,2026-02-06T15:41:00+07:00,2026-02-06T15:41:00+07:00
PAY003658,ORD004049,2026-04-03T19:46:00+07:00,cash,success,7805000.00,seed,2026-04-03T19:46:00+07:00,2026-04-03T19:46:00+07:00
PAY003659,ORD004050,2026-05-04T03:05:00+07:00,card,success,22471000.00,seed,2026-05-04T03:05:00+07:00,2026-05-04T03:05:00+07:00
PAY003660,ORD004051,2026-03-25T23:39:00+07:00,card,success,1017000.00,seed,2026-03-25T23:39:00+07:00,2026-03-25T23:39:00+07:00
PAY003661,ORD004052,2026-01-01T13:46:00+07:00,card,success,15010000.00,seed,2026-01-01T13:46:00+07:00,2026-01-01T13:46:00+07:00
PAY003662,ORD004053,2026-03-27T03:10:00+07:00,card,success,2448000.00,seed,2026-03-27T03:10:00+07:00,2026-03-27T03:10:00+07:00
PAY003663,ORD004054,2026-06-10T14:58:00+07:00,e_wallet,success,6157000.00,seed,2026-06-10T14:58:00+07:00,2026-06-10T14:58:00+07:00
PAY003664,ORD004055,2026-01-30T01:58:00+07:00,cash,success,1360000.00,seed,2026-01-30T01:58:00+07:00,2026-01-30T01:58:00+07:00
PAY003665,ORD004056,2026-01-28T03:41:00+07:00,card,success,4189500.00,seed,2026-01-28T03:41:00+07:00,2026-01-28T03:41:00+07:00
PAY003666,ORD004057,2026-03-30T00:46:00+07:00,card,success,16438500.00,seed,2026-03-30T00:46:00+07:00,2026-03-30T00:46:00+07:00
PAY003667,ORD004058,2026-01-07T06:57:00+07:00,bank_transfer,success,44992000.00,seed,2026-01-07T06:57:00+07:00,2026-01-07T06:57:00+07:00
PAY003668,ORD004059,2026-02-02T07:41:00+07:00,e_wallet,success,10361500.00,seed,2026-02-02T07:41:00+07:00,2026-02-02T07:41:00+07:00
PAY003669,ORD004060,2026-02-21T04:57:00+07:00,bank_transfer,success,14050500.00,seed,2026-02-21T04:57:00+07:00,2026-02-21T04:57:00+07:00
PAY003670,ORD004061,2026-02-01T20:48:00+07:00,card,success,13383000.00,seed,2026-02-01T20:48:00+07:00,2026-02-01T20:48:00+07:00
PAY003671,ORD004063,2026-01-28T00:45:00+07:00,e_wallet,success,18483000.00,seed,2026-01-28T00:45:00+07:00,2026-01-28T00:45:00+07:00
PAY003672,ORD004064,2026-03-23T14:51:00+07:00,card,success,470000.00,seed,2026-03-23T14:51:00+07:00,2026-03-23T14:51:00+07:00
PAY003673,ORD004065,2026-03-02T20:50:00+07:00,card,success,21806000.00,seed,2026-03-02T20:50:00+07:00,2026-03-02T20:50:00+07:00
PAY003674,ORD004067,2026-01-03T19:25:00+07:00,bank_transfer,success,21185000.00,seed,2026-01-03T19:25:00+07:00,2026-01-03T19:25:00+07:00
PAY003675,ORD004068,2026-04-12T11:13:00+07:00,bank_transfer,success,3950000.00,seed,2026-04-12T11:13:00+07:00,2026-04-12T11:13:00+07:00
PAY003676,ORD004070,2026-04-26T17:14:00+07:00,card,success,17506000.00,seed,2026-04-26T17:14:00+07:00,2026-04-26T17:14:00+07:00
PAY003677,ORD004071,2026-06-09T22:10:00+07:00,cash,success,7512500.00,seed,2026-06-09T22:10:00+07:00,2026-06-09T22:10:00+07:00
PAY003678,ORD004072,2026-01-11T06:18:00+07:00,cash,success,13580000.00,seed,2026-01-11T06:18:00+07:00,2026-01-11T06:18:00+07:00
PAY003679,ORD004073,2026-05-02T16:49:00+07:00,bank_transfer,success,4136500.00,seed,2026-05-02T16:49:00+07:00,2026-05-02T16:49:00+07:00
PAY003680,ORD004074,2026-02-22T16:41:00+07:00,bank_transfer,success,19725500.00,seed,2026-02-22T16:41:00+07:00,2026-02-22T16:41:00+07:00
PAY003681,ORD004075,2026-03-24T22:00:00+07:00,e_wallet,success,12628000.00,seed,2026-03-24T22:00:00+07:00,2026-03-24T22:00:00+07:00
PAY003682,ORD004076,2026-05-18T13:45:00+07:00,e_wallet,success,25636500.00,seed,2026-05-18T13:45:00+07:00,2026-05-18T13:45:00+07:00
PAY003683,ORD004077,2026-04-29T17:55:00+07:00,card,success,11405500.00,seed,2026-04-29T17:55:00+07:00,2026-04-29T17:55:00+07:00
PAY003684,ORD004078,2026-01-21T18:41:00+07:00,card,success,17867500.00,seed,2026-01-21T18:41:00+07:00,2026-01-21T18:41:00+07:00
PAY003685,ORD004079,2026-06-09T20:12:00+07:00,e_wallet,success,26627500.00,seed,2026-06-09T20:12:00+07:00,2026-06-09T20:12:00+07:00
PAY003686,ORD004080,2026-04-08T12:43:00+07:00,bank_transfer,success,8541000.00,seed,2026-04-08T12:43:00+07:00,2026-04-08T12:43:00+07:00
PAY003687,ORD004081,2026-06-24T07:10:00+07:00,card,pending,4400000.00,seed,2026-06-24T07:10:00+07:00,2026-06-24T07:10:00+07:00
PAY003688,ORD004082,2026-01-20T21:32:00+07:00,bank_transfer,failed,7341000.00,seed,2026-01-20T21:32:00+07:00,2026-01-20T21:32:00+07:00
PAY003689,ORD004084,2026-06-18T22:11:00+07:00,cash,success,18815000.00,seed,2026-06-18T22:11:00+07:00,2026-06-18T22:11:00+07:00
PAY003690,ORD004086,2026-05-28T03:16:00+07:00,cash,success,15550500.00,seed,2026-05-28T03:16:00+07:00,2026-05-28T03:16:00+07:00
PAY003691,ORD004087,2026-01-24T08:39:00+07:00,cash,success,12189000.00,seed,2026-01-24T08:39:00+07:00,2026-01-24T08:39:00+07:00
PAY003692,ORD004088,2026-05-16T03:53:00+07:00,e_wallet,success,30667500.00,seed,2026-05-16T03:53:00+07:00,2026-05-16T03:53:00+07:00
PAY003693,ORD004090,2026-05-20T13:15:00+07:00,bank_transfer,success,6298500.00,seed,2026-05-20T13:15:00+07:00,2026-05-20T13:15:00+07:00
PAY003694,ORD004091,2026-05-22T01:12:00+07:00,cash,success,10573000.00,seed,2026-05-22T01:12:00+07:00,2026-05-22T01:12:00+07:00
PAY003695,ORD004092,2026-01-10T00:46:00+07:00,e_wallet,success,8736000.00,seed,2026-01-10T00:46:00+07:00,2026-01-10T00:46:00+07:00
PAY003696,ORD004093,2026-04-13T18:19:00+07:00,bank_transfer,success,1368000.00,seed,2026-04-13T18:19:00+07:00,2026-04-13T18:19:00+07:00
PAY003697,ORD004095,2026-06-10T02:07:00+07:00,e_wallet,success,5626500.00,seed,2026-06-10T02:07:00+07:00,2026-06-10T02:07:00+07:00
PAY003698,ORD004097,2026-02-26T21:25:00+07:00,bank_transfer,failed,11206000.00,seed,2026-02-26T21:25:00+07:00,2026-02-26T21:25:00+07:00
PAY003699,ORD004098,2026-01-19T22:36:00+07:00,cash,success,12511500.00,seed,2026-01-19T22:36:00+07:00,2026-01-19T22:36:00+07:00
PAY003700,ORD004099,2026-05-08T22:01:00+07:00,e_wallet,success,5860000.00,seed,2026-05-08T22:01:00+07:00,2026-05-08T22:01:00+07:00
PAY003701,ORD004100,2026-04-08T05:10:00+07:00,e_wallet,success,3600000.00,seed,2026-04-08T05:10:00+07:00,2026-04-08T05:10:00+07:00
PAY003702,ORD004101,2026-06-05T22:22:00+07:00,bank_transfer,success,17058000.00,seed,2026-06-05T22:22:00+07:00,2026-06-05T22:22:00+07:00
PAY003703,ORD004102,2026-05-14T21:19:00+07:00,bank_transfer,failed,12535500.00,seed,2026-05-14T21:19:00+07:00,2026-05-14T21:19:00+07:00
PAY003704,ORD004103,2026-03-17T21:15:00+07:00,bank_transfer,success,20788500.00,seed,2026-03-17T21:15:00+07:00,2026-03-17T21:15:00+07:00
PAY003705,ORD004104,2026-05-25T15:07:00+07:00,cash,success,11293000.00,seed,2026-05-25T15:07:00+07:00,2026-05-25T15:07:00+07:00
PAY003706,ORD004105,2026-05-25T18:24:00+07:00,e_wallet,success,12660000.00,seed,2026-05-25T18:24:00+07:00,2026-05-25T18:24:00+07:00
PAY003707,ORD004106,2026-02-16T02:31:00+07:00,e_wallet,success,11723000.00,seed,2026-02-16T02:31:00+07:00,2026-02-16T02:31:00+07:00
PAY003708,ORD004107,2026-02-20T21:29:00+07:00,card,success,2394000.00,seed,2026-02-20T21:29:00+07:00,2026-02-20T21:29:00+07:00
PAY003709,ORD004108,2026-04-28T20:08:00+07:00,card,success,5800000.00,seed,2026-04-28T20:08:00+07:00,2026-04-28T20:08:00+07:00
PAY003710,ORD004109,2026-01-08T10:59:00+07:00,cash,success,18396500.00,seed,2026-01-08T10:59:00+07:00,2026-01-08T10:59:00+07:00
PAY003711,ORD004110,2026-06-21T03:06:00+07:00,cash,success,5038500.00,seed,2026-06-21T03:06:00+07:00,2026-06-21T03:06:00+07:00
PAY003712,ORD004111,2026-06-24T23:17:00+07:00,bank_transfer,success,9960000.00,seed,2026-06-24T23:17:00+07:00,2026-06-24T23:17:00+07:00
PAY003713,ORD004112,2026-02-17T16:33:00+07:00,cash,success,170000.00,seed,2026-02-17T16:33:00+07:00,2026-02-17T16:33:00+07:00
PAY003714,ORD004113,2026-05-29T20:08:00+07:00,cash,success,10749500.00,seed,2026-05-29T20:08:00+07:00,2026-05-29T20:08:00+07:00
PAY003715,ORD004114,2026-06-18T17:51:00+07:00,e_wallet,success,33889500.00,seed,2026-06-18T17:51:00+07:00,2026-06-18T17:51:00+07:00
PAY003716,ORD004115,2026-01-05T03:37:00+07:00,bank_transfer,success,4010000.00,seed,2026-01-05T03:37:00+07:00,2026-01-05T03:37:00+07:00
PAY003717,ORD004116,2026-03-30T19:50:00+07:00,cash,success,13607000.00,seed,2026-03-30T19:50:00+07:00,2026-03-30T19:50:00+07:00
PAY003718,ORD004117,2026-01-31T00:25:00+07:00,cash,success,14070000.00,seed,2026-01-31T00:25:00+07:00,2026-01-31T00:25:00+07:00
PAY003719,ORD004118,2026-06-06T17:38:00+07:00,card,success,6550000.00,seed,2026-06-06T17:38:00+07:00,2026-06-06T17:38:00+07:00
PAY003720,ORD004119,2026-03-24T14:34:00+07:00,bank_transfer,success,21022000.00,seed,2026-03-24T14:34:00+07:00,2026-03-24T14:34:00+07:00
PAY003721,ORD004120,2026-02-15T06:37:00+07:00,card,success,11492500.00,seed,2026-02-15T06:37:00+07:00,2026-02-15T06:37:00+07:00
PAY003722,ORD004121,2026-05-14T23:54:00+07:00,cash,success,3730000.00,seed,2026-05-14T23:54:00+07:00,2026-05-14T23:54:00+07:00
PAY003723,ORD004122,2026-02-25T06:14:00+07:00,bank_transfer,success,370000.00,seed,2026-02-25T06:14:00+07:00,2026-02-25T06:14:00+07:00
PAY003724,ORD004123,2026-03-24T02:38:00+07:00,e_wallet,success,16321000.00,seed,2026-03-24T02:38:00+07:00,2026-03-24T02:38:00+07:00
PAY003725,ORD004124,2026-01-18T20:56:00+07:00,cash,success,13628000.00,seed,2026-01-18T20:56:00+07:00,2026-01-18T20:56:00+07:00
PAY003726,ORD004125,2026-04-18T21:58:00+07:00,cash,success,4752000.00,seed,2026-04-18T21:58:00+07:00,2026-04-18T21:58:00+07:00
PAY003727,ORD004126,2026-02-23T00:51:00+07:00,cash,success,23061000.00,seed,2026-02-23T00:51:00+07:00,2026-02-23T00:51:00+07:00
PAY003728,ORD004127,2026-04-03T17:51:00+07:00,card,success,7867000.00,seed,2026-04-03T17:51:00+07:00,2026-04-03T17:51:00+07:00
PAY003729,ORD004128,2026-05-24T03:33:00+07:00,cash,success,12487500.00,seed,2026-05-24T03:33:00+07:00,2026-05-24T03:33:00+07:00
PAY003730,ORD004129,2026-01-24T19:19:00+07:00,e_wallet,success,5301000.00,seed,2026-01-24T19:19:00+07:00,2026-01-24T19:19:00+07:00
PAY003731,ORD004130,2026-05-04T22:21:00+07:00,card,success,3456000.00,seed,2026-05-04T22:21:00+07:00,2026-05-04T22:21:00+07:00
PAY003732,ORD004131,2026-05-11T20:35:00+07:00,bank_transfer,success,8070000.00,seed,2026-05-11T20:35:00+07:00,2026-05-11T20:35:00+07:00
PAY003733,ORD004132,2026-01-21T00:42:00+07:00,card,success,7828000.00,seed,2026-01-21T00:42:00+07:00,2026-01-21T00:42:00+07:00
PAY003734,ORD004134,2026-04-08T18:51:00+07:00,e_wallet,success,36997000.00,seed,2026-04-08T18:51:00+07:00,2026-04-08T18:51:00+07:00
PAY003735,ORD004135,2026-06-12T00:02:00+07:00,cash,success,24988500.00,seed,2026-06-12T00:02:00+07:00,2026-06-12T00:02:00+07:00
PAY003736,ORD004136,2026-01-22T16:59:00+07:00,bank_transfer,success,10889000.00,seed,2026-01-22T16:59:00+07:00,2026-01-22T16:59:00+07:00
PAY003737,ORD004137,2026-03-20T00:43:00+07:00,e_wallet,success,5610000.00,seed,2026-03-20T00:43:00+07:00,2026-03-20T00:43:00+07:00
PAY003738,ORD004138,2026-03-29T21:44:00+07:00,e_wallet,success,14534000.00,seed,2026-03-29T21:44:00+07:00,2026-03-29T21:44:00+07:00
PAY003739,ORD004139,2026-04-13T13:48:00+07:00,bank_transfer,success,15539500.00,seed,2026-04-13T13:48:00+07:00,2026-04-13T13:48:00+07:00
PAY003740,ORD004140,2026-03-05T06:15:00+07:00,e_wallet,success,2660000.00,seed,2026-03-05T06:15:00+07:00,2026-03-05T06:15:00+07:00
PAY003741,ORD004141,2026-03-05T02:04:00+07:00,cash,success,5996000.00,seed,2026-03-05T02:04:00+07:00,2026-03-05T02:04:00+07:00
PAY003742,ORD004142,2026-04-24T22:48:00+07:00,cash,success,6094500.00,seed,2026-04-24T22:48:00+07:00,2026-04-24T22:48:00+07:00
PAY003743,ORD004143,2026-03-11T01:11:00+07:00,bank_transfer,failed,867000.00,seed,2026-03-11T01:11:00+07:00,2026-03-11T01:11:00+07:00
PAY003744,ORD004144,2026-04-16T10:51:00+07:00,card,success,30654500.00,seed,2026-04-16T10:51:00+07:00,2026-04-16T10:51:00+07:00
PAY003745,ORD004145,2026-05-27T09:55:00+07:00,bank_transfer,success,17360000.00,seed,2026-05-27T09:55:00+07:00,2026-05-27T09:55:00+07:00
PAY003746,ORD004146,2026-01-22T22:37:00+07:00,cash,success,8704000.00,seed,2026-01-22T22:37:00+07:00,2026-01-22T22:37:00+07:00
PAY003747,ORD004148,2026-06-08T15:12:00+07:00,cash,success,27750000.00,seed,2026-06-08T15:12:00+07:00,2026-06-08T15:12:00+07:00
PAY003748,ORD004149,2026-01-03T19:40:00+07:00,bank_transfer,success,4680000.00,seed,2026-01-03T19:40:00+07:00,2026-01-03T19:40:00+07:00
PAY003749,ORD004150,2026-01-02T00:05:00+07:00,e_wallet,success,8818000.00,seed,2026-01-02T00:05:00+07:00,2026-01-02T00:05:00+07:00
PAY003750,ORD004151,2026-01-06T16:06:00+07:00,cash,success,21918000.00,seed,2026-01-06T16:06:00+07:00,2026-01-06T16:06:00+07:00
PAY003751,ORD004152,2026-05-20T23:31:00+07:00,bank_transfer,success,10848000.00,seed,2026-05-20T23:31:00+07:00,2026-05-20T23:31:00+07:00
PAY003752,ORD004153,2026-06-11T14:02:00+07:00,bank_transfer,success,3312000.00,seed,2026-06-11T14:02:00+07:00,2026-06-11T14:02:00+07:00
PAY003753,ORD004155,2026-06-12T18:46:00+07:00,e_wallet,failed,16728000.00,seed,2026-06-12T18:46:00+07:00,2026-06-12T18:46:00+07:00
PAY003754,ORD004156,2026-03-12T12:54:00+07:00,cash,success,24765500.00,seed,2026-03-12T12:54:00+07:00,2026-03-12T12:54:00+07:00
PAY003755,ORD004157,2026-02-25T22:37:00+07:00,cash,success,2088000.00,seed,2026-02-25T22:37:00+07:00,2026-02-25T22:37:00+07:00
PAY003756,ORD004159,2026-05-12T22:12:00+07:00,cash,failed,22893000.00,seed,2026-05-12T22:12:00+07:00,2026-05-12T22:12:00+07:00
PAY003757,ORD004160,2026-05-15T14:16:00+07:00,bank_transfer,success,20871500.00,seed,2026-05-15T14:16:00+07:00,2026-05-15T14:16:00+07:00
PAY003758,ORD004161,2026-04-06T11:10:00+07:00,cash,success,230000.00,seed,2026-04-06T11:10:00+07:00,2026-04-06T11:10:00+07:00
PAY003759,ORD004162,2026-06-05T13:22:00+07:00,e_wallet,success,4620000.00,seed,2026-06-05T13:22:00+07:00,2026-06-05T13:22:00+07:00
PAY003760,ORD004163,2026-02-24T14:12:00+07:00,bank_transfer,success,2460500.00,seed,2026-02-24T14:12:00+07:00,2026-02-24T14:12:00+07:00
PAY003761,ORD004164,2026-05-26T14:52:00+07:00,cash,success,5661000.00,seed,2026-05-26T14:52:00+07:00,2026-05-26T14:52:00+07:00
PAY003762,ORD004165,2026-04-28T21:20:00+07:00,e_wallet,success,1358500.00,seed,2026-04-28T21:20:00+07:00,2026-04-28T21:20:00+07:00
PAY003763,ORD004166,2026-03-26T19:03:00+07:00,cash,failed,8221000.00,seed,2026-03-26T19:03:00+07:00,2026-03-26T19:03:00+07:00
PAY003764,ORD004167,2026-04-09T06:08:00+07:00,e_wallet,success,3790500.00,seed,2026-04-09T06:08:00+07:00,2026-04-09T06:08:00+07:00
PAY003765,ORD004168,2026-03-15T19:34:00+07:00,card,success,4212000.00,seed,2026-03-15T19:34:00+07:00,2026-03-15T19:34:00+07:00
PAY003766,ORD004169,2026-03-24T21:11:00+07:00,e_wallet,success,6820000.00,seed,2026-03-24T21:11:00+07:00,2026-03-24T21:11:00+07:00
PAY003767,ORD004170,2026-02-17T02:53:00+07:00,e_wallet,failed,4550000.00,seed,2026-02-17T02:53:00+07:00,2026-02-17T02:53:00+07:00
PAY003768,ORD004171,2026-04-04T01:32:00+07:00,cash,success,5630000.00,seed,2026-04-04T01:32:00+07:00,2026-04-04T01:32:00+07:00
PAY003769,ORD004172,2026-05-09T14:29:00+07:00,card,success,17019000.00,seed,2026-05-09T14:29:00+07:00,2026-05-09T14:29:00+07:00
PAY003770,ORD004173,2026-01-10T06:44:00+07:00,e_wallet,success,9241000.00,seed,2026-01-10T06:44:00+07:00,2026-01-10T06:44:00+07:00
PAY003771,ORD004175,2026-04-29T11:40:00+07:00,card,success,9078500.00,seed,2026-04-29T11:40:00+07:00,2026-04-29T11:40:00+07:00
PAY003772,ORD004176,2026-03-01T21:36:00+07:00,bank_transfer,success,16678500.00,seed,2026-03-01T21:36:00+07:00,2026-03-01T21:36:00+07:00
PAY003773,ORD004177,2026-05-27T22:45:00+07:00,card,success,15452000.00,seed,2026-05-27T22:45:00+07:00,2026-05-27T22:45:00+07:00
PAY003774,ORD004178,2026-04-28T00:12:00+07:00,e_wallet,success,10929000.00,seed,2026-04-28T00:12:00+07:00,2026-04-28T00:12:00+07:00
PAY003775,ORD004179,2026-04-17T09:46:00+07:00,cash,success,5599000.00,seed,2026-04-17T09:46:00+07:00,2026-04-17T09:46:00+07:00
PAY003776,ORD004180,2026-03-28T18:13:00+07:00,e_wallet,success,5346000.00,seed,2026-03-28T18:13:00+07:00,2026-03-28T18:13:00+07:00
PAY003777,ORD004181,2026-04-28T04:30:00+07:00,e_wallet,success,3206000.00,seed,2026-04-28T04:30:00+07:00,2026-04-28T04:30:00+07:00
